,age,workclass,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
462,0,1,15,10,2,12,0,4,1,0,0,2,38,0
463,1,2,9,13,0,0,4,4,0,0,0,1,38,0
464,0,4,11,9,2,2,0,4,1,0,0,3,38,0
465,0,2,11,9,4,0,3,4,0,0,0,0,38,0
466,2,2,15,10,2,3,0,4,1,4,0,2,38,1
467,0,0,8,11,4,0,3,4,0,0,0,1,38,0
468,0,4,11,9,2,13,0,4,1,0,0,3,38,1
469,0,2,11,9,4,6,3,4,1,0,0,2,38,0
470,2,2,0,6,6,7,4,4,0,0,0,1,38,0
471,0,2,11,9,4,13,2,2,1,0,0,2,38,0
472,0,2,15,10,4,7,3,4,0,0,0,0,38,0
473,0,2,15,10,0,0,3,4,1,0,0,2,38,0
474,0,2,11,9,5,12,1,4,0,0,0,2,38,0
475,1,2,10,16,2,9,0,4,1,0,3,3,38,0
476,2,5,3,2,2,4,0,3,1,0,0,2,3,0
477,0,2,9,13,4,3,1,4,0,0,0,2,38,0
478,0,1,11,9,2,13,0,4,1,0,0,2,38,1
479,0,4,9,13,2,4,0,4,1,0,0,3,38,0
480,0,2,15,10,4,4,3,4,1,0,0,0,38,0
481,1,1,15,10,2,3,0,4,1,0,0,2,38,0
482,1,2,11,9,6,0,1,0,0,0,0,2,38,0
483,0,2,9,13,2,3,0,4,1,0,0,2,38,0
484,1,3,1,7,2,3,0,4,1,0,0,2,38,0
485,1,2,9,13,4,3,1,4,0,0,0,1,38,0
486,0,2,9,13,2,11,0,4,1,4,0,2,38,1
487,0,2,9,13,4,3,1,2,1,4,0,2,38,0
488,0,1,9,13,4,9,3,4,0,0,0,1,38,0
489,2,2,15,10,0,0,2,4,0,0,0,2,38,0
490,1,2,0,6,2,7,0,2,1,0,0,2,38,0
491,0,3,11,9,2,2,0,4,1,0,0,3,38,0
492,0,2,12,14,2,9,5,4,0,0,0,1,38,0
493,1,2,11,9,6,13,1,4,1,0,0,2,38,0
494,1,2,15,10,2,2,0,4,1,4,0,2,38,1
495,1,2,11,9,2,13,0,4,1,0,0,3,38,1
496,0,2,1,7,4,7,3,4,1,0,0,1,38,0
497,1,2,5,4,2,13,0,4,1,0,0,2,38,0
498,0,2,9,13,2,9,0,4,1,0,0,2,38,1
499,0,2,9,13,0,3,1,4,0,0,0,2,38,1
500,0,2,15,10,4,0,3,4,0,0,0,2,38,0
501,1,2,9,13,2,3,0,4,1,0,0,2,8,1
502,0,2,9,13,2,4,0,4,1,0,0,3,38,0
503,1,2,9,13,2,9,0,4,1,0,0,2,38,0
504,0,2,8,11,2,7,0,4,1,0,0,2,38,0
505,0,2,8,11,2,2,2,4,1,0,0,2,38,0
506,0,4,11,9,2,2,0,1,1,0,0,3,29,1
507,0,2,1,7,4,11,3,4,1,0,0,1,38,0
508,0,2,0,6,0,6,3,4,1,0,0,1,38,0
509,1,3,9,13,2,2,0,4,1,0,0,2,38,0
510,1,2,15,10,5,0,1,2,1,4,0,2,38,1
511,1,2,15,10,2,2,0,4,1,0,0,2,38,0
512,0,5,9,13,2,4,0,4,1,0,0,2,38,1
513,0,4,9,13,2,7,0,4,1,0,0,3,38,0
514,1,2,9,13,2,9,0,4,1,0,0,2,38,1
515,1,2,9,13,2,11,0,4,1,0,0,2,38,0
516,0,2,15,10,4,9,1,4,0,0,0,1,38,0
517,1,2,11,9,5,0,4,2,0,0,0,2,38,0
518,0,2,15,10,4,0,3,4,0,0,0,2,38,0
519,0,5,12,14,2,9,0,4,1,0,0,1,38,1
520,0,2,15,10,4,0,2,1,1,0,0,3,18,0
521,0,2,11,9,4,2,1,4,1,0,0,2,38,0
522,2,2,4,3,2,3,0,4,1,0,0,2,38,1
523,0,4,9,13,4,11,1,4,0,0,0,2,38,0
524,1,4,8,11,2,4,0,4,1,0,3,3,38,0
525,0,2,11,9,5,7,3,4,0,0,0,1,38,0
526,0,2,9,13,2,9,0,4,1,0,0,2,38,0
527,1,4,12,14,4,11,1,4,0,0,0,1,38,0
528,1,4,11,9,2,2,0,4,1,0,0,2,38,0
529,1,2,11,9,5,0,4,4,0,0,0,1,38,0
530,1,2,9,13,2,9,0,4,1,0,0,2,38,1
531,0,2,15,10,2,0,5,4,0,4,0,2,38,1
532,0,4,8,11,2,4,0,4,1,0,0,4,38,0
533,1,2,11,9,2,2,0,4,1,0,0,2,38,0
534,1,2,12,14,2,3,0,4,1,0,0,2,38,1
535,0,2,8,11,2,11,0,4,1,4,0,2,38,1
536,0,2,11,9,2,11,0,4,1,0,0,2,38,1
537,0,4,9,13,2,9,5,4,0,0,0,2,10,1
538,0,2,9,13,4,9,3,4,1,4,0,2,38,1
539,0,2,15,10,4,7,4,2,0,0,0,2,38,0
540,1,2,11,9,4,2,3,4,1,0,0,2,38,1
541,0,2,15,10,4,10,3,4,1,4,0,1,38,0
542,0,2,1,7,2,3,0,4,1,0,0,2,4,0
543,1,1,9,13,2,0,0,4,1,4,0,2,38,0
544,0,2,11,9,4,7,4,2,0,0,0,2,38,0
545,0,2,11,9,0,3,3,4,1,0,0,2,38,0
546,0,2,4,3,4,7,1,4,1,0,0,2,25,0
547,0,2,15,10,2,5,0,4,1,0,0,2,38,1
548,1,1,11,9,5,3,4,2,0,4,0,1,38,0
549,0,3,15,10,4,0,3,4,0,0,0,1,38,0
550,1,2,9,13,2,3,0,4,1,0,0,2,38,1
551,1,2,11,9,0,7,1,4,0,0,0,2,38,0
552,0,2,11,9,5,6,4,2,0,0,0,1,38,0
553,1,3,15,10,2,11,0,4,1,0,0,2,38,0
554,1,3,15,10,2,2,0,4,1,0,3,2,38,0
555,0,2,15,10,4,6,3,1,1,0,0,1,38,0
556,1,2,11,9,2,6,5,4,0,0,0,2,38,1
557,0,2,11,9,4,13,1,4,1,0,0,2,38,0
558,0,2,9,13,6,0,4,4,1,0,0,3,38,0
559,2,5,9,13,2,3,0,4,1,0,0,2,38,0
560,0,2,15,10,4,3,2,4,0,0,0,2,38,0
561,0,2,11,9,4,0,1,4,0,0,0,2,38,0
562,0,1,15,10,2,10,0,4,1,0,0,2,4,0
563,0,2,8,11,4,2,3,1,1,0,0,2,38,0
564,0,1,9,13,4,0,1,2,1,0,0,2,38,0
565,0,2,11,9,2,2,0,4,1,0,0,2,38,0
566,0,2,14,15,2,9,0,4,1,4,0,2,38,1
567,0,2,15,10,4,11,1,2,1,0,0,2,13,0
568,1,2,5,4,2,9,0,4,1,0,0,2,38,0
569,0,2,11,9,2,6,0,4,1,0,0,2,25,0
570,0,2,11,9,4,7,1,4,1,0,0,1,38,0
571,1,2,2,8,2,6,0,4,1,0,3,2,38,0
572,0,2,15,10,2,4,0,4,1,0,0,2,25,0
573,1,2,9,13,2,3,0,4,1,4,0,2,38,1
574,0,2,15,10,2,6,0,4,1,0,0,1,38,0
575,0,2,7,12,4,11,1,4,0,0,0,1,38,0
576,0,2,11,9,5,5,1,4,1,0,0,2,38,0
577,0,2,15,10,0,2,4,4,1,0,0,2,38,0
578,0,2,11,9,2,6,0,4,1,0,0,2,38,0
579,1,2,9,13,2,3,0,4,1,0,3,2,38,1
580,0,3,9,13,2,3,0,4,1,4,0,2,38,1
581,1,4,11,9,2,4,0,4,1,0,0,3,38,0
582,1,2,11,9,2,6,0,4,1,0,0,2,38,0
583,1,4,15,10,0,6,1,4,1,0,0,2,38,0
584,1,2,15,10,0,0,1,2,0,0,0,1,38,0
585,1,2,9,13,0,9,1,2,1,0,0,2,38,0
586,0,2,15,10,4,0,3,4,0,0,0,1,38,0
587,1,2,11,9,3,0,1,4,1,0,0,2,38,0
588,1,5,9,13,2,3,0,4,1,4,0,2,38,1
589,0,2,11,9,2,6,0,4,1,0,0,2,25,0
590,1,0,12,14,0,3,1,4,1,0,0,2,38,1
591,0,2,4,3,4,5,2,4,1,0,0,2,25,0
592,1,0,9,13,2,3,5,4,0,0,0,2,38,1
593,1,5,12,14,2,3,0,4,1,4,0,2,38,1
594,0,2,11,9,4,7,4,2,1,0,0,2,38,0
595,0,2,11,9,4,11,3,4,0,4,0,1,38,0
596,0,2,11,9,0,7,4,4,0,0,0,1,38,0
597,0,1,11,9,4,0,3,2,0,0,0,1,8,0
598,0,2,1,7,2,2,0,4,1,0,0,2,38,0
599,0,2,0,6,4,11,4,4,0,0,0,2,38,0
600,1,4,11,9,2,7,5,4,0,4,0,1,38,1
601,0,2,11,9,2,11,0,4,1,0,0,2,38,0
602,1,1,9,13,2,13,0,2,1,0,0,2,38,1
603,0,2,15,10,4,11,3,1,0,0,0,1,38,0
604,0,0,12,14,2,3,0,4,1,0,0,2,38,1
605,1,2,11,9,0,2,1,4,1,0,0,2,38,0
606,0,2,11,9,0,11,4,4,1,0,0,2,38,0
607,1,2,15,10,2,0,5,4,0,0,3,1,38,1
608,2,2,6,5,2,5,0,4,1,0,0,1,38,0
609,1,2,11,9,4,7,2,1,1,0,0,0,29,0
610,0,2,11,9,4,0,3,2,0,0,0,2,38,0
611,1,2,11,9,2,6,0,4,1,0,0,2,38,0
612,1,2,11,9,4,3,4,4,0,0,0,2,38,0
613,0,2,11,9,0,6,1,4,1,4,0,2,38,0
614,0,3,11,9,2,3,0,2,1,0,0,3,38,0
615,0,2,15,10,4,0,3,4,0,0,0,1,38,0
616,1,2,15,10,5,7,1,4,0,0,0,1,38,0
617,0,0,9,13,4,0,4,2,0,0,3,2,38,0
618,1,1,14,15,2,3,0,4,1,0,0,2,38,1
619,0,2,0,6,4,6,4,4,0,0,0,2,38,0
620,0,2,0,6,4,11,3,4,0,0,0,1,38,0
621,0,2,15,10,4,3,3,1,1,4,0,2,8,0
622,0,2,11,9,0,11,4,3,0,0,0,2,25,0
623,1,2,11,9,0,5,1,4,0,0,0,2,38,0
624,1,1,12,14,2,9,0,4,1,4,0,2,38,1
625,2,4,10,16,0,11,1,4,1,0,0,1,38,0
626,0,4,2,8,4,13,1,4,1,0,0,2,38,0
627,1,2,11,9,2,2,0,4,1,0,0,2,38,0
628,1,2,15,10,2,2,0,4,1,0,0,2,38,0
629,0,2,11,9,2,13,0,4,1,4,0,2,38,0
630,0,0,8,11,0,0,3,2,1,0,0,2,38,0
631,1,4,15,10,2,3,0,4,1,0,0,3,38,1
632,1,2,15,10,5,11,2,4,0,0,0,2,38,0
633,0,1,15,10,2,10,0,4,1,0,0,2,38,0
634,0,2,9,13,2,4,0,4,1,0,0,1,38,1
635,0,2,11,9,0,6,4,4,0,0,0,2,25,0
636,1,2,12,14,2,3,0,4,1,4,0,2,38,1
637,1,2,6,5,2,2,0,4,1,4,0,2,38,0
638,0,2,11,9,4,7,1,4,0,0,0,2,38,0
639,0,2,11,9,0,11,4,4,0,0,0,1,38,0
640,1,2,8,11,0,7,1,4,1,0,0,0,38,0
641,1,1,15,10,2,10,0,4,1,0,0,4,38,1
642,1,2,12,14,2,9,0,4,1,0,0,2,38,1
643,0,2,15,10,4,2,1,4,1,4,0,2,38,0
644,1,2,9,13,2,3,0,4,1,0,0,2,38,0
645,1,5,9,13,4,9,3,4,1,4,0,3,38,1
646,1,4,1,7,0,7,1,4,0,0,0,2,38,0
647,0,2,8,11,0,0,1,4,0,0,0,2,38,0
648,0,2,9,13,2,0,5,4,0,0,0,1,25,0
649,0,2,11,9,0,0,1,4,1,0,0,2,38,0
650,1,5,9,13,2,2,0,4,1,0,0,2,38,1
651,2,3,8,11,2,3,0,4,1,4,0,2,38,0
652,0,2,11,9,2,7,0,4,1,4,0,2,38,0
653,1,2,9,13,0,3,1,4,1,0,0,3,38,1
654,1,3,15,10,2,2,0,4,1,0,0,2,38,1
655,1,2,2,8,0,7,1,4,1,0,0,2,38,0
656,0,3,15,10,2,13,0,4,1,0,0,2,38,1
657,2,4,5,4,4,4,1,4,1,4,0,2,38,0
658,0,2,11,9,2,2,0,4,1,0,0,2,38,1
659,1,4,12,14,2,9,0,4,1,0,0,3,38,1
660,0,2,12,14,2,3,0,4,1,0,3,2,38,1
661,0,2,9,13,4,9,3,4,1,0,3,2,38,0
662,0,2,9,13,2,12,0,4,1,0,0,2,38,0
663,1,4,15,10,3,3,1,4,0,0,0,3,38,0
664,0,4,6,5,2,2,0,0,1,0,0,4,38,0
665,1,2,15,10,0,11,4,4,0,0,0,2,38,0
666,0,3,12,14,4,9,3,4,1,0,0,2,38,0
667,1,3,14,15,2,9,0,1,1,4,0,2,36,1
668,1,2,8,11,5,11,4,2,0,0,0,1,38,0
669,0,2,9,13,4,12,1,4,1,0,0,2,35,0
670,0,2,11,9,2,6,0,4,1,0,0,2,38,0
671,1,2,0,6,2,11,0,4,1,0,0,2,38,0
672,0,5,15,10,2,10,0,4,1,0,3,2,38,1
673,0,2,11,9,4,6,3,4,1,0,0,2,38,0
674,0,4,5,4,4,2,3,4,1,0,0,1,38,0
675,0,2,11,9,2,2,0,4,1,0,0,2,38,0
676,0,1,15,10,2,10,0,4,1,0,0,2,38,1
677,1,2,11,9,2,2,0,4,1,0,0,2,38,1
678,1,1,11,9,4,7,3,4,1,0,0,1,38,0
679,0,1,7,12,3,7,4,2,0,0,0,2,38,0
680,0,2,11,9,2,7,5,4,0,0,0,2,38,0
681,1,2,11,9,2,2,0,4,1,0,0,2,38,0
682,1,2,0,6,2,6,0,4,1,0,0,2,38,0
683,1,4,11,9,2,3,0,4,1,0,0,2,38,0
684,0,2,9,13,4,11,1,4,1,0,0,2,38,0
685,1,2,11,9,0,6,4,2,0,0,0,1,38,0
686,0,4,11,9,2,6,3,1,1,0,0,3,34,0
687,1,5,14,15,6,9,1,3,0,0,0,2,38,1
688,0,5,9,13,2,0,5,2,0,0,0,2,38,1
689,1,0,11,9,2,13,0,1,1,0,0,2,29,0
690,1,0,9,13,2,3,5,2,0,0,0,2,38,1
691,1,1,8,11,2,3,0,4,1,0,0,1,38,0
692,0,2,15,10,4,11,1,4,1,0,0,2,38,0
693,0,2,11,9,0,2,4,2,0,4,0,2,38,0
694,0,5,9,13,4,3,1,4,0,0,3,2,38,1
695,1,3,11,9,2,2,0,4,1,0,0,2,38,1
696,0,1,11,9,0,9,4,4,1,0,0,1,38,0
697,1,2,9,13,0,0,4,4,0,0,0,2,38,0
698,2,2,11,9,2,3,0,4,1,0,0,2,38,0
699,0,2,9,13,4,3,1,4,1,0,3,2,38,0
700,0,0,9,13,4,9,1,4,1,0,0,2,38,0
701,1,5,11,9,2,0,5,4,0,0,0,2,38,1
702,0,2,9,13,4,9,1,4,0,0,0,2,38,1
703,0,2,1,7,0,7,1,4,1,0,0,1,38,0
704,0,2,15,10,4,8,3,4,0,0,0,1,38,0
705,0,2,11,9,4,9,1,4,0,0,0,2,38,0
706,0,2,11,9,4,0,1,4,0,0,0,2,38,0
707,1,5,15,10,2,3,0,4,1,0,0,1,38,1
708,1,2,5,4,6,7,4,4,0,0,0,1,38,0
709,0,2,15,10,4,0,3,1,0,0,0,2,29,0
710,0,2,11,9,5,5,1,4,1,0,0,2,38,0
711,0,2,1,7,4,11,4,4,0,0,0,0,38,0
712,1,2,11,9,2,5,0,4,1,4,0,1,38,0
713,0,5,14,15,2,9,0,4,1,0,0,3,38,0
714,0,2,9,13,2,3,0,4,1,0,0,2,38,1
715,0,2,11,9,4,6,1,4,1,0,0,3,38,0
716,0,2,9,13,5,9,1,4,0,0,0,2,38,0
717,2,2,13,1,2,5,0,1,1,0,0,2,29,0
718,0,2,11,9,0,7,1,4,0,0,0,2,38,0
719,0,2,15,10,2,2,0,4,1,0,0,2,38,0
720,0,2,1,7,2,13,0,4,1,0,0,2,38,0
721,1,2,11,9,2,0,0,4,1,4,0,2,38,0
722,0,2,9,13,2,9,0,4,1,0,3,2,38,1
723,2,2,15,10,2,5,0,4,1,4,0,0,38,0
724,1,2,11,9,2,5,0,4,1,0,0,2,38,1
725,1,1,10,16,4,9,1,4,0,0,0,2,38,1
726,0,2,15,10,4,2,1,4,1,0,0,2,38,0
727,0,5,11,9,2,10,2,4,0,0,0,2,38,0
728,1,2,0,6,0,7,1,0,0,0,0,1,38,0
729,1,2,0,6,4,7,1,4,1,0,0,2,38,0
730,0,4,11,9,2,4,0,4,1,0,0,2,38,0
731,1,1,11,9,2,7,2,4,1,0,0,2,21,0
732,1,5,9,13,2,9,0,4,1,0,0,0,38,1
733,1,5,9,13,4,12,1,4,0,0,0,2,38,0
734,1,2,8,11,2,12,0,4,1,0,0,2,38,0
735,0,2,9,13,4,7,3,4,0,4,0,1,38,0
736,0,1,9,13,2,2,0,2,1,0,0,2,38,1
737,0,2,9,13,4,11,3,4,1,0,0,1,38,0
738,0,2,9,13,4,3,1,4,0,0,0,2,38,0
739,0,1,11,9,2,12,0,4,1,0,0,2,38,1
740,2,2,2,8,2,6,0,2,1,0,0,2,4,0
741,0,2,11,9,2,2,0,4,1,0,0,2,38,0
742,1,2,15,10,0,3,1,4,1,0,3,2,38,0
743,0,2,11,9,2,13,0,4,1,0,0,2,38,0
744,1,2,9,13,2,11,0,4,1,0,3,2,38,1
745,1,5,11,9,0,0,4,4,0,0,0,1,38,0
746,0,4,15,10,2,2,0,4,1,0,0,2,38,1
747,1,2,14,15,4,9,1,4,1,0,0,4,38,0
748,0,2,8,11,4,12,1,4,1,0,0,2,38,0
749,0,1,15,10,2,10,3,2,1,0,0,2,38,0
750,2,2,11,9,2,2,0,4,1,0,0,2,38,1
751,2,4,11,9,2,4,0,4,1,0,0,0,38,0
752,1,2,9,13,2,3,0,4,1,0,0,2,38,1
753,0,5,15,10,4,7,1,4,0,0,0,0,38,0
754,0,2,13,1,4,4,1,4,1,0,0,1,25,0
755,0,1,9,13,0,9,1,4,0,4,0,3,38,0
756,0,1,7,12,4,9,3,2,0,0,0,1,38,0
757,0,2,15,10,4,7,1,4,0,0,3,1,38,0
758,1,2,11,9,0,5,1,4,1,0,0,2,38,0
759,0,2,7,12,4,3,1,4,1,0,0,1,8,0
760,1,2,11,9,2,12,0,4,1,0,0,2,38,0
761,0,2,11,9,2,7,2,4,0,0,0,2,38,0
762,0,2,15,10,4,11,1,4,0,0,0,2,38,0
763,0,2,15,10,4,7,3,4,0,0,0,1,38,0
764,0,2,8,11,2,2,0,4,1,4,0,2,38,1
765,1,2,12,14,2,3,0,4,1,0,0,2,38,1
766,2,5,11,9,2,6,5,4,0,4,0,0,38,0
767,0,2,15,10,4,7,1,4,1,0,0,2,38,0
768,2,2,2,8,2,3,0,4,1,0,0,1,38,0
769,0,0,12,14,0,12,1,4,0,0,0,2,38,1
770,1,2,0,6,2,2,0,4,1,0,0,1,38,0
771,0,2,11,9,4,12,1,4,1,0,0,2,38,0
772,0,2,15,10,2,13,0,4,1,0,0,2,38,0
773,0,2,1,7,2,4,0,4,1,0,0,2,38,0
774,2,4,5,4,2,2,0,4,1,0,0,0,38,0
775,1,2,1,7,2,13,0,4,1,0,0,2,38,0
776,2,2,6,5,2,3,0,4,1,0,0,0,38,0
777,0,5,11,9,4,10,3,4,1,0,0,2,38,0
778,0,2,1,7,4,2,3,4,1,0,0,0,38,0
779,0,2,1,7,5,11,4,2,0,0,0,2,38,0
780,1,5,15,10,0,9,4,2,0,0,0,2,38,0
781,0,2,9,13,2,3,0,4,1,0,0,2,38,1
782,1,4,9,13,2,3,0,4,1,0,0,1,30,0
783,1,2,12,14,2,12,0,4,1,0,0,2,38,0
784,0,2,11,9,4,0,2,4,1,0,3,1,38,0
785,0,2,9,13,4,0,1,4,1,0,0,2,38,0
786,1,3,14,15,2,9,0,4,1,0,3,3,38,1
787,0,2,11,9,4,5,3,4,1,0,0,2,38,0
788,1,4,4,3,2,2,0,4,1,0,3,2,38,0
789,0,2,15,10,4,7,1,4,1,0,0,2,38,0
790,0,5,7,12,2,7,0,4,1,0,0,1,38,0
791,1,2,15,10,2,2,0,2,1,0,0,1,38,1
792,2,2,9,13,0,11,4,4,1,0,0,2,38,0
793,1,1,12,14,2,9,0,4,1,0,0,2,38,1
794,0,2,11,9,2,2,0,4,1,0,0,1,38,0
795,1,5,8,11,5,0,4,2,0,0,0,2,38,0
796,1,4,11,9,2,11,0,4,1,0,0,2,38,0
797,1,2,11,9,0,0,4,4,0,0,0,2,38,0
798,0,1,6,5,2,7,0,4,1,0,0,2,38,0
799,0,2,9,13,4,9,1,4,1,0,0,1,38,0
800,0,2,7,12,4,12,1,4,1,0,0,2,38,0
801,1,0,9,13,2,3,0,4,1,0,0,1,38,0
802,1,2,0,6,2,6,0,4,1,0,0,2,38,0
803,0,0,10,16,2,9,0,4,1,0,0,2,1,0
804,0,2,8,11,4,2,1,4,1,0,0,2,38,0
805,2,4,15,10,2,9,5,4,0,0,0,0,38,0
806,0,2,15,10,4,11,1,4,1,0,0,2,38,0
807,0,2,9,13,2,2,0,4,1,0,0,2,38,1
808,0,2,11,9,4,5,1,2,1,0,0,2,38,0
809,0,2,11,9,2,11,0,2,1,0,0,2,38,1
810,0,2,9,13,4,9,1,4,0,0,0,2,38,0
811,0,2,11,9,4,10,3,4,1,0,0,2,4,0
812,1,2,9,13,2,9,0,4,1,0,0,2,38,1
813,1,5,9,13,2,9,0,4,1,0,0,2,38,1
814,0,2,9,13,4,12,1,4,0,0,0,2,38,0
815,1,2,14,15,2,9,0,4,1,4,0,3,38,1
816,0,1,15,10,4,9,3,4,0,0,0,1,38,0
817,1,2,11,9,2,12,0,2,1,0,0,2,32,1
818,0,5,12,14,2,9,0,4,1,0,3,2,38,0
819,0,2,11,9,2,2,0,4,1,0,0,1,38,0
820,0,2,15,10,2,11,0,4,1,4,0,2,38,1
821,1,0,15,10,0,0,1,4,1,0,3,2,38,0
822,0,2,9,13,2,3,0,4,1,0,0,2,38,0
823,1,2,3,2,2,0,0,4,1,0,0,2,31,1
824,1,2,9,13,0,3,1,4,0,0,0,2,38,0
825,2,2,11,9,2,2,0,4,1,4,0,2,38,0
826,0,1,2,8,4,7,3,2,0,0,0,2,38,0
827,0,2,11,9,2,9,0,4,1,0,0,3,38,1
828,0,2,11,9,3,6,1,4,1,0,0,2,38,0
829,0,2,9,13,4,3,1,4,1,0,0,2,38,0
830,1,4,15,10,2,2,0,4,1,4,0,2,38,1
831,0,2,11,9,4,5,3,4,1,0,0,1,38,0
832,3,2,7,12,2,11,0,4,1,0,3,2,38,1
833,1,2,11,9,2,6,0,4,1,0,3,2,38,1
834,0,2,11,9,2,2,0,4,1,4,0,4,38,1
835,0,2,15,10,4,0,1,4,0,0,0,2,38,0
836,0,2,1,7,4,4,3,4,1,0,0,2,38,0
837,0,2,15,10,4,0,1,2,1,0,0,1,38,0
838,1,2,10,16,2,9,0,4,1,0,0,3,38,0
839,1,3,11,9,2,3,0,4,1,0,0,3,38,1
840,1,4,11,9,2,13,0,4,1,0,0,4,38,0
841,1,4,15,10,2,11,0,4,1,0,0,2,38,1
842,1,2,11,9,2,2,0,4,1,0,0,2,38,0
843,0,2,11,9,4,6,3,4,1,0,0,2,38,0
844,0,2,11,9,2,11,2,4,0,0,0,1,38,0
845,1,2,11,9,2,6,0,4,1,0,0,2,38,0
846,0,2,9,13,2,12,0,4,1,0,0,2,38,1
847,1,2,11,9,5,2,1,4,1,4,0,2,38,0
848,1,2,15,10,2,6,0,4,1,0,0,2,38,1
849,1,2,15,10,2,13,0,2,1,0,0,1,38,1
850,0,1,15,10,4,0,4,4,1,0,0,1,38,0
851,1,2,9,13,2,2,0,4,1,0,0,2,38,0
852,0,2,14,15,2,3,0,4,1,0,0,2,38,1
853,0,1,9,13,2,9,0,4,1,0,0,1,38,0
854,0,2,15,10,2,11,0,4,1,0,0,2,38,0
855,0,2,11,9,0,10,3,4,1,0,0,2,38,0
856,0,2,11,9,2,6,0,4,1,0,0,2,38,0
857,0,2,7,12,4,6,1,4,1,0,0,2,38,0
858,0,4,0,6,2,13,0,4,1,0,0,3,38,0
859,2,4,5,4,2,4,0,4,1,0,0,0,38,0
860,1,2,8,11,4,7,3,4,0,0,0,2,38,0
861,0,3,9,13,2,11,0,4,1,0,0,2,38,0
862,2,2,11,9,2,5,0,4,1,0,0,1,38,0
863,1,2,11,9,2,6,0,4,1,0,0,2,38,0
864,1,4,9,13,2,2,0,4,1,0,0,2,38,0
865,0,2,15,10,4,3,2,4,0,0,0,2,38,0
866,1,4,15,10,2,3,0,4,1,0,0,2,38,1
867,0,4,0,6,4,11,3,4,0,0,0,2,38,0
868,0,2,11,9,4,3,3,2,1,0,0,2,38,0
869,0,2,11,9,2,2,0,2,1,0,0,2,38,0
870,1,2,15,10,2,11,0,2,1,0,0,3,38,1
871,0,2,11,9,4,0,4,4,0,0,0,2,38,0
872,2,3,15,10,2,11,0,4,1,0,0,2,38,0
873,0,2,11,9,4,7,3,2,1,0,0,1,38,0
874,0,2,10,16,2,9,0,1,1,0,0,2,2,1
875,1,2,5,4,2,2,0,4,1,0,0,2,38,0
876,0,4,15,10,4,4,3,4,1,0,0,2,38,0
877,1,2,0,6,5,3,1,4,1,0,0,2,38,0
878,0,0,9,13,4,3,1,4,1,0,0,2,38,0
879,0,2,11,9,5,2,4,4,1,0,0,2,38,0
880,3,2,11,9,3,6,1,4,0,0,0,0,38,0
881,1,2,11,9,2,6,5,4,0,0,0,2,38,0
882,0,1,1,7,4,5,2,4,1,0,0,1,38,0
883,0,2,15,10,2,10,0,4,1,0,0,2,38,0
884,0,2,11,9,4,11,4,4,0,0,0,2,38,0
885,1,1,1,7,2,7,0,4,1,0,0,2,38,0
886,1,2,15,10,2,13,0,4,1,0,0,2,38,1
887,1,4,8,11,2,7,5,4,0,4,0,2,38,1
888,1,2,11,9,2,13,0,4,1,0,0,2,38,0
889,1,2,3,2,0,4,1,2,1,0,0,2,38,0
890,1,2,4,3,2,5,0,4,1,0,0,2,25,0
891,0,2,2,8,4,6,3,2,1,0,0,2,38,0
892,1,2,14,15,2,11,0,4,1,0,0,2,38,1
893,0,2,11,9,4,0,3,4,1,0,0,2,38,0
894,1,2,11,9,0,7,1,4,0,0,0,2,38,0
895,0,2,7,12,2,2,0,4,1,0,0,3,38,1
896,0,2,11,9,2,7,5,2,0,0,0,2,38,0
897,2,2,5,4,0,7,2,1,0,0,0,2,29,0
898,0,2,15,10,4,3,1,4,1,4,0,2,38,0
899,1,2,12,14,2,3,0,4,1,4,0,4,38,1
900,1,4,15,10,2,2,0,4,1,0,0,2,38,0
901,0,2,0,6,2,7,0,4,1,0,0,2,38,0
902,0,2,1,7,2,2,0,4,1,0,0,2,38,0
903,1,5,11,9,0,3,1,4,1,0,0,1,38,1
904,0,1,9,13,4,0,3,4,0,0,0,2,10,0
905,2,4,6,5,2,3,0,4,1,0,3,3,38,1
906,1,2,11,9,0,11,1,4,1,4,0,3,38,1
907,1,4,14,15,0,9,4,4,1,4,0,3,38,1
908,2,4,9,13,2,9,0,4,1,0,0,1,38,1
909,1,1,8,11,0,6,4,0,1,0,0,2,38,0
910,0,2,11,9,2,6,0,2,1,0,0,2,38,1
911,0,2,9,13,2,0,0,4,1,0,0,2,38,1
912,0,2,11,9,4,6,1,4,1,4,0,2,38,0
913,0,1,15,10,2,0,0,4,1,0,0,2,38,1
914,0,0,9,13,4,3,1,4,0,0,0,2,38,0
915,0,2,1,7,4,13,1,4,0,0,0,1,38,0
916,0,2,15,10,4,7,1,4,1,0,0,1,38,0
917,1,5,9,13,2,0,5,4,0,0,0,2,38,0
918,1,4,9,13,2,3,0,4,1,4,0,2,38,0
919,1,3,14,15,2,9,0,4,1,4,0,2,38,1
920,0,1,15,10,2,3,0,4,1,0,0,2,38,0
921,1,2,15,10,0,7,1,4,0,4,0,2,38,1
922,0,2,1,7,4,11,1,4,0,0,0,1,38,0
923,1,1,0,6,6,9,4,4,0,0,0,0,38,0
924,0,2,15,10,4,4,1,4,1,0,0,2,38,0
925,1,2,9,13,2,11,0,4,1,0,0,2,38,0
