,age,workclass,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,act,pred
1619,1,1,9,13,4,12,1,2,1,0,1,1,38,1,[0]
1620,0,2,15,10,2,11,0,4,1,0,0,0,38,0,[1]
1621,1,2,10,16,2,0,0,4,1,0,0,1,38,1,[0]
1622,1,1,15,10,2,10,0,4,1,0,0,0,38,0,[1]
1623,1,0,11,9,2,3,0,4,1,0,0,0,38,1,[0]
1624,1,2,11,9,2,11,0,4,1,0,0,0,38,0,[1]
1625,1,2,8,11,2,3,0,4,1,0,0,1,10,0,[1]
1626,2,2,15,10,2,3,0,4,1,0,0,0,38,0,[1]
1627,1,2,15,10,2,11,0,4,1,0,0,0,38,1,[0]
1628,1,4,15,10,2,4,0,4,1,0,0,1,38,1,[0]
1629,2,2,15,10,2,12,0,4,1,0,0,0,38,1,[0]
1630,1,5,15,10,2,3,0,4,1,0,0,1,38,0,[1]
1631,0,2,12,14,2,4,1,4,1,0,0,1,38,1,[0]
1632,1,2,15,10,2,2,0,4,1,0,0,1,38,1,[0]
1633,1,2,12,14,2,11,0,4,1,0,0,1,38,0,[1]
1634,1,4,11,9,2,4,0,4,1,0,0,1,38,0,[1]
1635,0,2,15,10,2,5,0,4,1,1,0,0,38,1,[0]
1636,1,2,8,11,2,2,0,2,1,0,0,0,38,0,[1]
1637,1,2,7,12,2,11,0,4,1,0,0,1,38,1,[0]
1638,1,2,9,13,2,6,0,4,1,0,0,1,38,1,[0]
1639,2,4,9,13,3,9,1,4,0,0,0,0,38,1,[0]
1640,0,4,11,9,2,2,0,4,1,0,0,0,21,0,[1]
1641,2,2,11,9,2,2,0,4,1,0,0,0,38,0,[1]
1642,2,5,12,14,2,3,0,4,1,0,0,0,38,1,[0]
1643,0,2,15,10,4,11,1,4,1,0,0,0,38,0,[1]
1644,1,2,9,13,0,9,1,4,0,0,0,1,38,1,[0]
1645,2,2,9,13,2,2,0,4,1,0,0,0,38,1,[0]
1646,1,3,11,9,2,3,0,4,1,0,0,1,38,0,[1]
1647,1,2,6,5,2,6,5,4,0,0,0,0,38,1,[0]
1648,1,3,11,9,2,11,0,4,1,0,0,0,38,0,[1]
1649,2,2,15,10,2,2,0,4,1,0,0,1,38,0,[1]
1650,1,2,9,13,0,8,1,4,0,0,0,0,10,0,[1]
1651,2,3,7,12,2,11,0,4,1,0,0,1,38,1,[0]
1652,0,2,8,11,2,9,0,4,1,0,0,0,38,1,[0]
1653,1,1,15,10,0,12,1,4,0,1,0,0,38,0,[1]
1654,1,1,11,9,2,3,5,2,0,0,0,0,38,1,[0]
1655,2,4,2,8,2,7,0,4,1,1,0,0,1,0,[1]
1656,2,4,15,10,2,11,0,4,1,0,0,1,38,0,[1]
1657,2,2,3,2,2,4,0,4,1,0,0,1,25,1,[0]
1658,2,2,15,10,2,13,0,4,1,0,0,1,38,0,[1]
1659,2,2,11,9,2,0,5,4,0,0,0,0,38,1,[0]
1660,1,2,11,9,2,0,0,4,1,0,0,0,38,0,[1]
1661,2,2,11,9,2,11,0,4,1,0,0,0,38,1,[0]
1662,1,3,15,10,2,3,0,4,1,0,0,1,38,1,[0]
1663,1,0,15,10,2,4,0,4,1,0,0,0,38,0,[1]
1664,2,1,15,10,6,9,1,4,1,0,0,0,38,0,[1]
1665,1,1,12,14,2,9,0,4,1,0,0,0,38,1,[0]
1666,1,2,15,10,2,0,5,4,0,0,0,0,38,0,[1]
1667,0,2,9,13,4,12,1,4,1,0,0,1,38,1,[0]
1668,1,2,15,10,2,0,5,4,0,0,0,0,5,0,[1]
1669,1,2,11,9,2,6,0,4,1,0,0,0,38,1,[0]
1670,1,2,9,13,2,9,0,4,1,0,0,1,38,1,[0]
1671,2,2,9,13,0,3,3,4,1,0,0,1,38,0,[1]
1672,2,4,14,15,2,9,0,4,1,1,0,0,38,1,[0]
1673,0,2,15,10,2,6,0,4,1,0,0,0,38,0,[1]
1674,2,2,5,4,6,3,1,4,0,0,0,0,38,0,[1]
1675,1,0,11,9,2,9,5,2,0,0,0,0,38,0,[1]
1676,1,3,11,9,2,2,0,4,1,0,0,1,38,1,[0]
1677,2,2,12,14,2,9,0,4,1,0,1,0,38,0,[1]
1678,1,5,11,9,2,9,0,4,1,0,0,1,38,0,[1]
1679,1,3,11,9,2,11,0,4,1,0,0,0,38,1,[0]
1680,1,5,12,14,2,9,0,4,1,0,0,0,38,1,[0]
1681,1,2,12,14,0,9,4,4,0,1,0,1,38,0,[1]
1682,0,2,15,10,2,2,0,4,1,0,0,0,38,0,[1]
1683,1,2,15,10,2,2,0,4,1,0,0,1,11,0,[1]
1684,1,2,10,16,4,9,1,4,1,0,0,0,38,1,[0]
1685,1,2,11,9,2,6,0,4,1,0,0,0,38,1,[0]
1686,2,2,15,10,2,11,5,4,0,0,0,0,38,1,[0]
1687,2,2,9,13,2,7,0,4,1,0,0,0,38,0,[1]
1688,1,3,15,10,2,4,0,4,1,0,0,1,38,1,[0]
1689,1,5,10,16,2,12,0,4,1,0,0,0,38,1,[0]
1690,1,0,12,14,4,9,1,4,1,0,0,0,30,1,[0]
1691,1,2,15,10,2,11,0,4,1,0,0,1,32,0,[1]
1692,1,4,9,13,2,3,0,4,1,0,0,0,38,0,[1]
1693,1,0,11,9,0,2,1,4,1,0,0,0,38,0,[1]
1694,1,2,15,10,4,3,1,4,1,0,0,1,38,1,[0]
1695,1,2,8,11,2,9,0,4,1,0,0,0,38,0,[1]
1696,1,1,9,13,2,9,5,4,0,0,0,0,38,0,[1]
1697,2,1,15,10,0,9,1,0,1,0,0,0,38,0,[1]
1698,0,2,9,13,4,3,4,4,0,0,0,0,38,1,[0]
1699,2,2,11,9,2,11,0,4,1,0,0,0,38,0,[1]
1700,1,2,11,9,2,2,0,2,1,0,0,0,38,1,[0]
1701,2,2,11,9,2,2,0,4,1,0,0,0,38,0,[1]
1702,1,2,11,9,2,13,0,4,1,0,0,0,38,1,[0]
1703,1,2,9,13,2,11,0,4,1,0,0,1,38,1,[0]
1704,1,2,14,15,4,9,1,4,1,0,0,1,38,0,[1]
1705,2,2,11,9,2,6,0,4,1,0,0,0,38,0,[1]
1706,1,2,11,9,2,6,0,4,1,0,0,0,38,0,[1]
1707,1,2,15,10,2,9,0,4,1,0,0,0,38,1,[0]
1708,1,4,11,9,2,2,0,4,1,0,0,0,38,1,[0]
1709,1,2,8,11,2,2,0,4,1,0,0,0,38,1,[0]
1710,2,5,12,14,2,3,0,4,1,0,0,0,38,1,[0]
1711,1,2,9,13,3,13,1,3,1,0,0,1,18,0,[1]
1712,2,2,11,9,2,0,5,4,0,0,0,0,38,0,[1]
1713,0,2,9,13,4,2,1,4,1,0,0,1,8,0,[1]
1714,1,2,11,9,2,11,0,4,1,0,0,0,38,0,[1]
1715,1,2,11,9,2,3,0,4,1,0,0,0,38,1,[0]
1716,1,0,9,13,2,3,5,3,0,0,0,0,38,1,[0]
1717,1,2,15,10,0,3,3,4,1,0,0,0,38,0,[1]
1718,2,2,9,13,2,3,0,4,1,0,0,0,38,1,[0]
1719,0,2,11,9,2,2,0,4,1,0,0,0,38,0,[1]
1720,0,2,6,5,2,4,0,0,1,0,0,0,38,0,[1]
1721,2,1,9,13,2,3,0,1,1,0,0,0,29,1,[0]
1722,1,1,15,10,2,10,0,4,1,0,0,0,38,0,[1]
1723,2,4,15,10,2,4,0,4,1,0,0,1,38,1,[0]
1724,1,2,9,13,2,9,0,1,1,0,0,0,18,1,[0]
1725,1,2,15,10,2,2,0,4,1,0,0,0,38,1,[0]
1726,2,2,9,13,4,11,4,4,0,0,0,0,28,0,[1]
1727,1,2,15,10,2,3,0,4,1,0,0,1,38,1,[0]
1728,1,2,15,10,2,9,0,4,1,0,0,0,38,0,[1]
1729,2,2,9,13,0,3,1,4,0,0,0,0,38,0,[1]
1730,1,1,12,14,2,0,0,4,1,0,0,0,21,1,[0]
1731,1,2,11,9,2,9,0,4,1,0,0,1,38,1,[0]
1732,1,1,10,16,0,9,1,4,0,0,0,0,38,1,[0]
1733,1,4,11,9,0,11,1,4,1,1,0,0,38,0,[1]
1734,1,2,9,13,2,13,0,4,1,0,0,0,38,0,[1]
1735,1,2,15,10,2,3,0,4,1,0,0,0,38,1,[0]
1736,2,2,11,9,2,11,0,4,1,0,0,0,38,1,[0]
1737,2,2,11,9,2,6,0,4,1,0,0,0,38,1,[0]
1738,1,2,15,10,0,2,4,4,1,0,0,0,38,0,[1]
1739,1,2,15,10,2,11,0,1,1,0,0,1,38,0,[1]
1740,1,1,9,13,0,10,1,2,0,0,0,0,38,1,[0]
1741,1,4,9,13,2,2,0,4,1,0,0,1,38,1,[0]
1742,1,2,15,10,2,11,0,4,1,0,0,1,38,0,[1]
1743,1,2,15,10,2,2,0,2,1,0,0,0,38,0,[1]
1744,1,4,7,12,2,9,5,4,0,0,0,0,38,1,[0]
1745,1,2,15,10,2,6,0,2,1,0,0,1,38,0,[1]
1746,1,2,6,5,2,11,3,4,1,0,0,1,38,1,[0]
1747,2,3,6,5,2,2,0,4,1,0,0,0,38,1,[0]
1748,1,2,11,9,2,2,0,1,1,0,0,1,23,0,[1]
1749,0,2,7,12,2,3,5,4,0,0,0,1,36,1,[0]
1750,1,2,12,14,2,9,0,4,1,0,0,0,38,1,[0]
1751,1,2,3,2,2,7,5,1,0,0,0,0,39,0,[1]
1752,0,2,9,13,2,11,0,4,1,0,0,1,38,0,[1]
1753,1,2,9,13,4,12,1,4,0,0,0,0,38,1,[0]
1754,1,2,11,9,2,6,0,4,1,0,0,0,38,1,[0]
1755,1,2,15,10,0,12,1,4,0,0,0,0,38,0,[1]
1756,2,2,12,14,2,9,0,4,1,0,0,0,38,0,[1]
1757,2,2,11,9,2,5,0,4,1,0,0,0,38,0,[1]
1758,1,2,11,9,2,6,0,4,1,0,0,0,38,1,[0]
1759,2,1,15,10,2,0,5,4,0,0,0,0,38,0,[1]
1760,1,5,11,9,2,9,0,4,1,0,0,0,38,0,[1]
1761,0,5,2,8,4,3,1,4,1,0,0,1,38,1,[0]
1762,2,2,11,9,2,3,0,4,1,0,0,1,38,1,[0]
1763,1,2,12,14,2,9,0,4,1,0,0,1,38,0,[1]
1764,1,1,15,10,2,0,0,4,1,0,0,0,38,1,[0]
1765,2,3,11,9,2,3,0,1,1,0,0,0,38,1,[0]
1766,2,5,11,9,2,3,0,4,1,0,0,0,38,0,[1]
1767,1,2,10,16,2,9,0,1,1,0,0,0,2,1,[0]
1768,2,2,9,13,2,3,5,4,0,0,0,0,8,1,[0]
1769,1,2,11,9,2,4,0,4,1,0,0,1,38,0,[1]
1770,2,5,9,13,2,3,0,4,1,0,0,0,38,0,[1]
1771,1,2,9,13,2,0,5,1,0,0,1,0,29,1,[0]
1772,1,2,15,10,2,11,0,4,1,0,0,1,38,0,[1]
1773,0,4,11,9,2,3,0,4,1,0,0,0,30,0,[1]
1774,2,2,9,13,2,3,0,4,1,0,0,1,38,0,[1]
1775,1,2,11,9,4,0,1,4,1,0,0,0,38,0,[1]
1776,1,2,8,11,0,9,1,1,1,0,0,0,38,1,[0]
1777,0,2,9,13,2,2,0,4,1,0,0,1,38,1,[0]
1778,1,2,12,14,2,9,0,4,1,0,0,1,38,0,[1]
1779,1,2,15,10,2,11,5,4,0,0,0,0,38,1,[0]
1780,2,4,7,12,2,3,0,4,1,0,0,1,38,0,[1]
1781,2,4,12,14,6,9,1,4,1,1,0,0,38,1,[0]
1782,1,3,9,13,2,11,0,4,1,0,0,1,38,0,[1]
1783,1,2,9,13,0,3,1,4,1,0,0,1,38,0,[1]
1784,1,2,8,11,2,2,0,4,1,0,0,1,38,0,[1]
1785,1,2,12,14,4,9,1,4,0,0,0,0,38,1,[0]
1786,1,2,10,16,2,9,0,4,1,0,0,0,38,0,[1]
1787,0,2,0,6,2,7,0,4,1,0,1,0,25,0,[1]
1788,0,2,15,10,2,13,0,4,1,0,0,1,38,1,[0]
1789,2,2,15,10,0,0,1,4,1,1,0,0,38,0,[1]
1790,2,2,11,9,2,9,0,4,1,1,0,0,38,0,[1]
1791,1,2,15,10,2,11,0,4,1,0,0,1,38,1,[0]
1792,1,2,6,5,2,2,0,4,1,1,0,0,38,1,[0]
1793,1,0,11,9,2,2,0,4,1,0,0,0,38,1,[0]
1794,1,2,11,9,2,12,0,4,1,0,0,0,38,0,[1]
1795,0,2,7,12,4,3,1,4,1,1,0,0,38,0,[1]
1796,1,2,9,13,2,3,0,4,1,0,0,1,38,0,[1]
1797,1,2,11,9,2,13,0,4,1,0,0,1,38,0,[1]
1798,1,2,11,9,0,9,4,0,0,0,0,0,38,0,[1]
1799,0,2,9,13,2,11,0,4,1,0,0,0,38,0,[1]
1800,1,2,11,9,2,6,0,4,1,1,0,0,38,0,[1]
1801,1,2,15,10,2,3,0,4,1,0,0,1,38,1,[0]
1802,1,2,15,10,2,11,0,4,1,0,0,1,38,1,[0]
1803,1,2,11,9,2,2,0,4,1,0,0,0,38,1,[0]
1804,2,3,9,13,2,11,0,4,1,0,0,1,38,1,[0]
1805,2,2,11,9,2,6,0,4,1,0,0,1,38,0,[1]
1806,2,2,0,6,2,2,0,2,1,0,0,0,38,0,[1]
1807,2,2,11,9,2,13,0,4,1,0,0,0,38,1,[0]
1808,1,0,9,13,2,0,5,1,0,0,0,0,29,1,[0]
1809,0,2,9,13,2,0,5,4,0,0,0,0,38,1,[0]
1810,1,3,15,10,2,11,0,4,1,0,1,0,38,1,[0]
1811,1,2,11,9,2,0,5,4,0,0,0,0,38,0,[1]
1812,2,1,12,14,2,3,0,4,1,0,0,1,38,1,[0]
1813,1,2,15,10,2,2,0,4,1,0,0,1,38,1,[0]
1814,2,2,11,9,2,6,0,4,1,0,0,0,38,0,[1]
1815,0,2,10,16,4,9,1,4,1,0,0,0,1,0,[1]
1816,1,2,15,10,2,11,0,4,1,0,0,0,38,1,[0]
1817,1,2,15,10,2,7,0,2,1,0,0,0,38,0,[1]
1818,1,4,8,11,2,7,5,4,0,0,0,0,38,0,[1]
1819,1,4,9,13,2,9,0,4,1,0,0,1,38,0,[1]
1820,1,5,12,14,2,9,0,4,1,0,0,0,38,1,[0]
1821,1,2,15,10,2,0,0,4,1,0,0,0,38,1,[0]
1822,1,2,11,9,2,13,0,4,1,0,0,0,38,1,[0]
1823,0,2,11,9,2,2,0,4,1,0,0,0,38,1,[0]
1824,1,2,15,10,2,5,0,2,1,0,0,0,38,1,[0]
1825,1,2,1,7,2,0,0,4,1,0,0,0,38,1,[0]
1826,0,1,9,13,2,3,0,4,1,0,0,1,38,0,[1]
1827,0,2,11,9,2,9,0,4,1,0,0,0,38,0,[1]
1828,1,3,9,13,4,3,1,4,0,0,0,1,1,1,[0]
1829,2,2,15,10,2,3,0,4,1,0,0,0,38,0,[1]
1830,2,1,15,10,2,10,0,4,1,0,0,0,38,1,[0]
1831,1,4,11,9,2,2,0,1,1,0,0,1,29,1,[0]
1832,2,4,15,10,0,3,1,4,1,0,0,1,38,1,[0]
1833,1,0,9,13,2,9,0,4,1,0,0,0,38,1,[0]
1834,1,2,9,13,2,3,0,4,1,0,0,1,8,0,[1]
1835,0,2,8,11,2,0,5,1,0,0,0,0,18,0,[1]
1836,1,2,8,11,2,2,0,4,1,0,0,0,38,1,[0]
1837,1,2,11,9,2,2,0,4,1,0,0,0,38,1,[0]
1838,1,2,11,9,4,0,2,4,0,0,0,0,38,0,[1]
1839,1,5,12,14,2,9,0,4,1,0,0,0,38,1,[0]
1840,1,2,9,13,2,3,0,4,1,0,0,0,38,0,[1]
1841,0,2,9,13,4,3,3,2,1,0,0,0,10,0,[1]
1842,2,4,14,15,2,9,0,4,1,0,0,0,38,0,[1]
1843,2,1,11,9,2,2,0,4,1,0,1,0,38,0,[1]
1844,1,2,9,13,4,9,1,4,1,0,0,0,38,1,[0]
1845,2,2,11,9,2,2,0,4,1,0,0,0,38,1,[0]
1846,1,2,11,9,2,2,5,2,0,0,0,1,38,0,[1]
1847,2,5,12,14,4,9,1,4,1,0,0,0,38,1,[0]
1848,2,0,8,11,6,0,4,2,0,0,0,0,38,0,[1]
1849,1,1,12,14,4,9,1,4,0,0,0,0,38,1,[0]
1850,1,2,11,9,2,2,0,4,1,1,0,0,38,0,[1]
1851,1,1,8,11,0,10,3,4,0,0,0,0,4,0,[1]
1852,1,0,9,13,4,3,1,4,1,0,0,0,38,1,[0]
1853,2,2,9,13,2,11,0,4,1,0,0,0,38,1,[0]
1854,1,2,11,9,2,13,0,4,1,0,0,0,38,0,[1]
1855,0,2,11,9,2,5,0,4,1,0,0,0,38,1,[0]
1856,1,4,15,10,2,11,0,2,1,0,0,1,38,1,[0]
1857,0,2,15,10,2,3,0,4,1,0,0,1,38,0,[1]
1858,1,2,1,7,5,7,4,2,0,0,0,1,38,0,[1]
1859,1,2,11,9,2,9,5,4,0,1,0,0,38,1,[0]
1860,2,2,11,9,2,11,0,4,1,0,0,0,38,1,[0]
1861,1,2,11,9,2,5,0,4,1,0,0,0,38,1,[0]
1862,2,2,7,12,2,12,0,4,1,0,0,0,38,0,[1]
1863,2,2,5,4,2,2,0,4,1,0,0,0,38,1,[0]
1864,1,2,11,9,2,2,0,4,1,0,0,0,38,1,[0]
1865,2,2,9,13,0,3,1,4,0,0,0,0,17,1,[0]
1866,0,4,9,13,4,3,1,4,1,0,0,1,38,0,[1]
1867,2,0,9,13,2,9,0,4,1,0,0,1,38,1,[0]
1868,1,2,9,13,2,0,0,1,1,0,0,0,38,1,[0]
1869,2,2,1,7,2,6,0,4,1,0,0,0,38,1,[0]
1870,1,5,15,10,0,10,4,4,0,0,1,0,38,0,[1]
1871,1,2,9,13,2,11,0,4,1,0,0,1,38,0,[1]
1872,2,2,15,10,2,13,0,4,1,0,0,1,38,0,[1]
1873,1,2,15,10,2,13,0,4,1,0,0,0,38,0,[1]
1874,1,2,7,12,2,5,0,4,1,0,0,0,38,1,[0]
1875,1,2,11,9,6,3,1,2,0,0,0,0,38,0,[1]
1876,1,2,11,9,2,2,0,4,1,0,0,0,38,1,[0]
1877,0,2,15,10,2,3,5,3,0,0,0,0,38,0,[1]
1878,1,2,12,14,4,9,3,4,1,0,1,0,38,1,[0]
1879,1,1,10,16,2,9,0,4,1,0,0,0,38,1,[0]
1880,1,2,9,13,2,11,0,4,1,0,0,1,38,1,[0]
1881,0,2,11,9,2,3,0,4,1,0,0,0,38,1,[0]
1882,0,2,11,9,2,13,0,4,1,0,0,0,38,1,[0]
1883,0,2,11,9,2,11,0,4,1,0,0,0,38,0,[1]
1884,1,3,9,13,2,9,0,4,1,0,0,0,38,0,[1]
1885,1,2,2,8,2,5,0,4,1,0,0,0,38,1,[0]
1886,1,2,11,9,2,7,0,2,1,0,0,0,38,1,[0]
1887,1,2,9,13,2,3,0,4,1,0,0,0,38,0,[1]
1888,1,2,12,14,2,3,5,4,0,0,0,0,38,1,[0]
1889,0,2,11,9,2,10,0,4,1,0,0,0,38,1,[0]
1890,1,2,11,9,2,12,0,4,1,0,0,0,38,0,[1]
1891,1,2,6,5,2,7,5,2,0,0,0,0,13,0,[1]
1892,1,4,4,3,2,11,0,4,1,0,0,1,21,1,[0]
1893,1,2,0,6,2,6,0,4,1,0,0,0,38,1,[0]
1894,1,2,8,11,2,11,0,4,1,1,0,1,38,1,[0]
1895,1,4,15,10,2,12,0,4,1,0,0,1,38,1,[0]
1896,1,2,7,12,2,7,5,4,0,0,0,0,38,1,[0]
1897,2,5,9,13,4,9,4,1,0,0,0,0,38,1,[0]
1898,2,2,11,9,2,11,0,4,1,0,0,0,38,0,[1]
1899,1,1,14,15,2,0,0,1,1,0,0,0,24,1,[0]
1900,1,2,11,9,2,3,0,4,1,0,0,1,38,0,[1]
1901,1,2,12,14,4,9,1,2,1,0,0,1,38,0,[1]
1902,1,2,15,10,2,6,0,4,1,0,0,0,38,1,[0]
1903,1,3,11,9,2,11,0,4,1,0,0,1,38,1,[0]
1904,1,2,9,13,4,3,1,4,0,0,0,0,38,1,[0]
1905,1,2,8,11,2,2,0,4,1,0,0,0,38,1,[0]
1906,2,2,11,9,2,6,0,4,1,0,0,0,38,0,[1]
1907,1,2,7,12,2,11,0,4,1,0,0,1,38,1,[0]
1908,1,2,15,10,2,11,0,4,1,0,0,1,38,0,[1]
1909,1,1,15,10,4,7,3,2,1,0,0,0,38,0,[1]
1910,1,2,4,3,2,6,0,4,1,0,0,0,25,0,[1]
1911,1,2,11,9,2,13,0,4,1,0,0,1,38,0,[1]
1912,1,2,11,9,2,2,0,4,1,0,0,0,38,0,[1]
1913,0,2,9,13,2,9,0,4,1,0,0,0,38,0,[1]
1914,1,3,15,10,2,3,0,4,1,0,0,1,38,0,[1]
1915,0,5,9,13,2,9,0,1,1,0,0,0,18,1,[0]
1916,1,5,12,14,2,9,0,4,1,0,0,0,38,1,[0]
1917,1,4,11,9,2,7,5,1,0,0,0,0,34,0,[1]
1918,1,2,9,13,2,3,0,1,1,0,0,0,29,1,[0]
1919,2,4,11,9,2,2,5,4,0,0,0,0,38,0,[1]
1920,2,1,12,14,2,3,0,4,1,0,0,0,38,1,[0]
1921,0,2,8,11,2,3,0,4,1,0,0,0,38,1,[0]
1922,1,2,15,10,2,12,5,2,0,0,0,0,38,0,[1]
1923,1,2,11,9,2,0,5,4,0,0,0,0,38,0,[1]
1924,1,2,9,13,4,9,1,4,0,0,0,0,38,0,[1]
1925,2,2,11,9,2,2,0,4,1,0,0,0,38,0,[1]
1926,2,2,11,9,2,7,0,4,1,0,0,0,38,0,[1]
1927,2,2,11,9,2,3,0,1,1,0,0,1,38,0,[1]
1928,1,2,11,9,2,2,0,4,1,0,0,0,38,1,[0]
1929,1,4,10,16,2,9,0,4,1,0,0,0,1,1,[0]
1930,2,2,11,9,0,12,4,4,1,0,0,1,38,1,[0]
1931,1,4,15,10,2,2,0,4,1,0,0,0,38,0,[1]
1932,1,2,9,13,2,2,0,4,1,0,0,0,38,1,[0]
1933,1,2,7,12,2,9,0,4,1,0,1,0,38,1,[0]
1934,2,2,5,4,6,8,1,4,0,0,1,1,32,0,[1]
1935,2,4,11,9,2,2,0,4,1,0,0,1,38,1,[0]
1936,2,2,15,10,0,11,4,4,0,0,0,0,38,0,[1]
1937,2,1,7,12,2,3,0,4,1,0,0,0,38,0,[1]
1938,1,2,11,9,2,3,0,4,1,0,0,0,38,0,[1]
1939,2,1,12,14,2,9,0,4,1,0,0,1,38,1,[0]
1940,0,2,11,9,2,12,5,4,0,0,0,0,38,0,[1]
1941,1,2,11,9,2,3,0,4,1,1,0,0,38,1,[0]
1942,1,2,11,9,2,6,0,4,1,0,0,0,38,1,[0]
1943,1,3,9,13,0,9,4,4,1,1,0,0,38,0,[1]
1944,1,2,11,9,2,2,0,4,1,0,0,0,38,0,[1]
1945,2,2,10,16,2,9,0,4,1,0,0,0,38,0,[1]
1946,1,1,12,14,2,9,5,4,0,0,0,0,38,1,[0]
1947,1,4,4,3,2,7,0,4,1,0,0,0,38,1,[0]
1948,1,2,9,13,2,11,0,4,1,0,0,1,38,1,[0]
1949,1,2,9,13,0,3,1,4,1,0,0,0,38,0,[1]
1950,2,0,9,13,2,3,0,4,1,0,0,0,38,1,[0]
1951,1,2,15,10,2,2,0,4,1,0,0,1,38,1,[0]
1952,0,4,11,9,2,4,0,4,1,0,0,1,38,0,[1]
1953,1,2,8,11,4,9,1,4,0,0,0,0,38,0,[1]
1954,1,3,11,9,2,2,0,4,1,0,0,0,38,0,[1]
1955,1,2,11,9,2,5,0,4,1,0,0,0,38,0,[1]
1956,1,5,11,9,0,13,1,4,1,0,0,0,38,0,[1]
1957,1,2,15,10,2,11,0,4,1,0,0,0,38,0,[1]
1958,1,2,15,10,2,12,0,4,1,1,0,0,38,1,[0]
1959,1,0,9,13,2,9,0,4,1,0,0,0,38,1,[0]
1960,1,1,11,9,2,10,0,4,1,0,0,0,38,1,[0]
1961,1,3,9,13,2,9,0,4,1,1,0,1,38,1,[0]
1962,1,3,9,13,2,11,0,4,1,0,0,1,38,0,[1]
1963,0,2,7,12,2,3,0,4,1,0,0,0,38,0,[1]
1964,0,3,15,10,4,3,1,4,1,0,0,0,38,0,[1]
1965,1,1,15,10,2,10,0,4,1,0,0,0,38,0,[1]
1966,0,2,1,7,0,11,4,4,0,0,0,0,38,0,[1]
1967,2,4,9,13,2,3,0,4,1,0,0,1,38,1,[0]
1968,1,2,9,13,2,11,0,4,1,0,0,1,38,1,[0]
1969,1,2,9,13,2,11,5,4,0,0,0,0,38,0,[1]
1970,1,2,7,12,2,7,5,4,0,0,0,0,38,1,[0]
1971,1,2,12,14,0,11,1,4,0,0,0,1,38,1,[0]
1972,1,3,7,12,2,11,0,4,1,0,0,1,38,0,[1]
1973,1,0,11,9,2,7,0,4,1,0,0,0,38,0,[1]
1974,1,2,15,10,2,6,0,4,1,0,0,0,38,1,[0]
1975,1,1,12,14,2,3,0,2,1,0,0,0,38,1,[0]
1976,2,4,5,4,2,2,0,4,1,0,0,0,38,1,[0]
1977,0,3,9,13,4,11,1,4,1,0,0,0,38,1,[0]
1978,1,2,9,13,0,11,4,4,0,0,0,0,38,1,[0]
1979,2,2,8,11,2,3,0,4,1,0,0,0,38,1,[0]
1980,0,3,15,10,2,3,0,4,1,0,0,1,38,0,[1]
1981,1,2,11,9,2,3,0,4,1,0,0,0,38,1,[0]
1982,1,4,11,9,2,4,0,4,1,0,0,0,38,1,[0]
1983,2,2,11,9,2,12,0,4,1,0,0,0,38,1,[0]
1984,2,2,11,9,2,11,0,4,1,1,0,0,38,0,[1]
1985,0,4,11,9,2,9,0,4,1,0,0,1,38,1,[0]
1986,1,4,15,10,2,3,0,4,1,0,0,1,38,1,[0]
1987,1,2,9,13,0,2,1,4,1,0,0,1,38,1,[0]
1988,0,1,11,9,5,7,4,4,1,0,0,0,38,1,[0]
1989,1,1,15,10,2,12,0,4,1,0,0,0,38,1,[0]
1990,1,2,14,15,2,12,0,4,1,0,0,1,38,1,[0]
1991,0,2,9,13,4,3,1,2,1,0,0,0,38,0,[1]
1992,2,2,11,9,2,6,0,4,1,1,0,0,38,0,[1]
1993,2,3,15,10,2,2,0,4,1,0,0,1,38,0,[1]
1994,1,2,2,8,0,10,3,4,1,0,0,1,25,0,[1]
1995,0,2,9,13,2,11,0,4,1,0,0,0,38,1,[0]
1996,0,2,8,11,2,2,0,4,1,0,0,0,38,0,[1]
1997,1,2,15,10,2,0,5,3,0,0,0,0,25,1,[0]
1998,0,2,5,4,2,4,0,4,1,0,0,0,38,0,[1]
1999,1,0,14,15,0,9,4,4,1,0,0,0,38,1,[0]
2000,0,2,15,10,2,0,0,4,1,0,0,0,38,1,[0]
2001,1,2,11,9,2,11,5,4,0,0,0,0,38,0,[1]
2002,1,0,15,10,2,0,0,4,1,0,0,0,38,0,[1]
2003,1,2,8,11,2,3,0,4,1,0,0,1,38,1,[0]
2004,2,4,9,13,2,3,0,4,1,0,0,0,38,0,[1]
2005,1,2,9,13,2,3,0,2,1,0,0,0,38,1,[0]
2006,1,3,15,10,2,11,0,4,1,0,1,1,4,1,[0]
2007,1,4,0,6,6,13,4,4,1,0,0,0,38,0,[1]
2008,1,2,9,13,4,0,1,4,0,0,0,1,38,1,[0]
2009,1,2,15,10,0,3,1,4,1,0,0,0,38,0,[1]
2010,2,2,9,13,2,11,0,4,1,0,0,1,38,1,[0]
2011,2,0,9,13,0,3,4,2,0,0,0,1,38,1,[0]
2012,1,5,14,15,2,9,0,4,1,0,0,0,38,1,[0]
2013,1,2,7,12,2,12,0,4,1,0,0,0,38,1,[0]
2014,1,2,1,7,2,0,5,4,0,0,0,0,38,0,[1]
2015,1,2,15,10,2,13,0,4,1,0,0,1,38,1,[0]
2016,1,0,9,13,6,0,1,4,1,0,0,0,38,1,[0]
