school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,student's school,student's sex,student's age,student's home address type,family size,parent's cohabitation status,mother's education,father's education,mother's job,father's job,reason to choose this school,student's guardian,home to school travel time,weekly study time,number of past class failures,extra educational support,family educational support,extra paid classes within the course subject,extra-curricular activities,attended nursery school,wants to take higher education,Internet access at home,with a romantic relationship,quality of family relationships,free time after school,going out with friends,workday alcohol consumption,weekend alcohol consumption,current health status,number of school absences,first period grade,second period grade,final grade,rank
GP,M,17,U,GT3,T,3,1,services,other,other,mother,1,2,0,no,no,yes,yes,yes,yes,yes,yes,5,4,4,3,4,5,2,9,9,10,GP,male,15-17,urban,greater than 3,living together,secondary education,primary education (4th grade),civial services,other,other,mother,< 15 min,2 to 5 hours,0,no,no,yes,yes,yes,yes,yes,yes,excellent,above average,above average,average,above average,very good,< 30,5 to 10,5 to 10,5 to 10,244.0
GP,F,18,R,GT3,T,4,4,teacher,other,reputation,mother,2,2,0,no,no,yes,yes,yes,yes,yes,no,4,3,4,2,2,4,8,12,10,11,GP,female,18-20,rural,greater than 3,living together,higher education,higher education,teacher,other,school reputation,mother,15 to 30 min,2 to 5 hours,0,no,no,yes,yes,yes,yes,yes,no,good,average,above average,below average,below average,good,< 30,11 to 15,5 to 10,11 to 15,192.0
GP,M,18,U,GT3,T,4,2,health,other,reputation,father,1,2,0,no,yes,yes,yes,yes,yes,yes,yes,5,4,5,1,3,5,10,10,9,10,GP,male,18-20,urban,greater than 3,living together,higher education,5th to 9th grade,healthcare related,other,school reputation,father,< 15 min,2 to 5 hours,0,no,yes,yes,yes,yes,yes,yes,yes,excellent,above average,very high,very low,average,very good,< 30,5 to 10,5 to 10,5 to 10,245.0
GP,F,18,R,GT3,T,2,1,other,other,reputation,mother,2,2,0,no,yes,no,no,yes,no,yes,yes,4,3,5,1,2,3,0,6,0,0,GP,female,18-20,rural,greater than 3,living together,5th to 9th grade,primary education (4th grade),other,other,school reputation,mother,15 to 30 min,2 to 5 hours,0,no,yes,no,no,yes,no,yes,yes,good,average,very high,very low,below average,average,< 30,5 to 10,< 5,< 5,382.0
GP,F,19,U,GT3,T,3,3,other,services,home,other,1,2,2,no,yes,yes,yes,yes,yes,yes,no,4,3,5,3,3,5,15,9,9,9,GP,female,18-20,urban,greater than 3,living together,secondary education,secondary education,other,civial services,close to home,other,< 15 min,2 to 5 hours,2,no,yes,yes,yes,yes,yes,yes,no,good,average,very high,average,average,very good,< 30,5 to 10,5 to 10,5 to 10,283.0
GP,F,18,U,GT3,T,2,3,other,services,reputation,father,1,4,0,no,yes,yes,yes,yes,yes,yes,yes,4,5,5,1,3,2,4,15,14,14,GP,female,18-20,urban,greater than 3,living together,5th to 9th grade,secondary education,other,civial services,school reputation,father,< 15 min,> 10 hours,0,no,yes,yes,yes,yes,yes,yes,yes,good,very high,very high,very low,average,bad,< 30,11 to 15,11 to 15,11 to 15,91.0
GP,F,18,U,LE3,T,1,1,other,other,home,mother,2,2,0,no,yes,yes,no,no,yes,no,no,4,4,3,1,1,3,2,11,11,11,GP,female,18-20,urban,less or equal to 3,living together,primary education (4th grade),primary education (4th grade),other,other,close to home,mother,15 to 30 min,2 to 5 hours,0,no,yes,yes,no,no,yes,no,no,good,above average,average,very low,very low,average,< 30,11 to 15,11 to 15,11 to 15,193.0
GP,M,17,R,GT3,T,1,2,at_home,at_home,home,mother,1,2,0,no,yes,yes,yes,no,yes,no,yes,3,5,2,2,2,1,2,15,14,14,GP,male,15-17,rural,greater than 3,living together,primary education (4th grade),5th to 9th grade,at home,at home,close to home,mother,< 15 min,2 to 5 hours,0,no,yes,yes,yes,no,yes,no,yes,average,very high,below average,below average,below average,very bad,< 30,11 to 15,11 to 15,11 to 15,92.0
GP,F,17,U,GT3,T,2,4,at_home,health,reputation,mother,2,2,0,no,yes,yes,no,yes,yes,yes,yes,4,3,3,1,1,1,2,10,10,10,GP,female,15-17,urban,greater than 3,living together,5th to 9th grade,higher education,at home,healthcare related,school reputation,mother,15 to 30 min,2 to 5 hours,0,no,yes,yes,no,yes,yes,yes,yes,good,average,average,very low,very low,very bad,< 30,5 to 10,5 to 10,5 to 10,246.0
GP,F,17,U,LE3,T,2,2,services,other,course,mother,2,2,0,yes,yes,yes,no,yes,yes,yes,yes,4,4,4,2,3,5,6,12,12,12,GP,female,15-17,urban,less or equal to 3,living together,5th to 9th grade,5th to 9th grade,civial services,other,course preference,mother,15 to 30 min,2 to 5 hours,0,yes,yes,yes,no,yes,yes,yes,yes,good,above average,above average,below average,average,very good,< 30,11 to 15,11 to 15,11 to 15,155.0
GP,F,18,R,GT3,A,3,2,other,services,home,mother,2,2,0,no,no,no,no,no,no,yes,yes,4,1,1,1,1,5,75,10,9,9,GP,female,18-20,rural,greater than 3,part,secondary education,5th to 9th grade,other,civial services,close to home,mother,15 to 30 min,2 to 5 hours,0,no,no,no,no,no,no,yes,yes,good,very low,very low,very low,very low,very good,> 60,5 to 10,5 to 10,5 to 10,284.0
GP,M,18,U,GT3,T,4,4,teacher,services,home,mother,2,1,0,no,no,yes,yes,yes,yes,yes,no,3,2,4,1,4,3,22,9,9,9,GP,male,18-20,urban,greater than 3,living together,higher education,higher education,teacher,civial services,close to home,mother,15 to 30 min,< 2 hours,0,no,no,yes,yes,yes,yes,yes,no,average,below average,above average,very low,above average,average,< 30,5 to 10,5 to 10,5 to 10,285.0
GP,F,18,U,GT3,T,4,4,health,health,reputation,father,1,2,1,yes,yes,no,yes,yes,yes,yes,yes,2,4,4,1,1,4,15,9,8,8,GP,female,18-20,urban,greater than 3,living together,higher education,higher education,healthcare related,healthcare related,school reputation,father,< 15 min,2 to 5 hours,1,yes,yes,no,yes,yes,yes,yes,yes,bad,above average,above average,very low,very low,good,< 30,5 to 10,5 to 10,5 to 10,317.0
GP,M,18,U,LE3,T,4,3,teacher,services,course,mother,2,1,0,no,no,yes,yes,yes,yes,yes,no,4,2,3,1,2,1,8,10,11,10,GP,male,18-20,urban,less or equal to 3,living together,higher education,secondary education,teacher,civial services,course preference,mother,15 to 30 min,< 2 hours,0,no,no,yes,yes,yes,yes,yes,no,good,below average,average,very low,below average,very bad,< 30,5 to 10,11 to 15,5 to 10,247.0
GP,M,17,U,LE3,A,4,1,services,other,home,mother,2,1,0,no,no,yes,yes,yes,yes,yes,yes,4,5,4,2,4,5,30,8,8,8,GP,male,15-17,urban,less or equal to 3,part,higher education,primary education (4th grade),civial services,other,close to home,mother,15 to 30 min,< 2 hours,0,no,no,yes,yes,yes,yes,yes,yes,good,very high,above average,below average,above average,very good,30 to 60,5 to 10,5 to 10,5 to 10,318.0
GP,M,17,U,LE3,A,3,2,teacher,services,home,mother,1,1,1,no,no,no,no,yes,yes,yes,no,4,4,4,3,4,3,19,11,9,10,GP,male,15-17,urban,less or equal to 3,part,secondary education,5th to 9th grade,teacher,civial services,close to home,mother,< 15 min,< 2 hours,1,no,no,no,no,yes,yes,yes,no,good,above average,above average,average,above average,average,< 30,11 to 15,5 to 10,5 to 10,248.0
GP,F,18,R,LE3,T,1,1,at_home,other,reputation,mother,2,4,0,no,yes,yes,yes,yes,yes,no,no,5,2,2,1,1,3,1,12,12,12,GP,female,18-20,rural,less or equal to 3,living together,primary education (4th grade),primary education (4th grade),at home,other,school reputation,mother,15 to 30 min,> 10 hours,0,no,yes,yes,yes,yes,yes,no,no,excellent,below average,below average,very low,very low,average,< 30,11 to 15,11 to 15,11 to 15,156.0
GP,F,18,U,GT3,T,1,1,other,other,home,mother,2,2,0,yes,no,no,yes,yes,yes,yes,no,5,4,4,1,1,4,4,8,9,10,GP,female,18-20,urban,greater than 3,living together,primary education (4th grade),primary education (4th grade),other,other,close to home,mother,15 to 30 min,2 to 5 hours,0,yes,no,no,yes,yes,yes,yes,no,excellent,above average,above average,very low,very low,good,< 30,5 to 10,5 to 10,5 to 10,249.0
GP,F,17,U,GT3,T,2,2,other,other,course,mother,1,2,0,no,yes,no,no,no,yes,yes,no,5,4,5,1,2,5,4,10,9,11,GP,female,15-17,urban,greater than 3,living together,5th to 9th grade,5th to 9th grade,other,other,course preference,mother,< 15 min,2 to 5 hours,0,no,yes,no,no,no,yes,yes,no,excellent,above average,very high,very low,below average,very good,< 30,5 to 10,5 to 10,11 to 15,194.0
GP,M,17,U,GT3,T,1,1,other,other,reputation,father,1,2,0,no,no,yes,no,no,yes,yes,no,4,3,3,1,2,4,2,12,10,11,GP,male,15-17,urban,greater than 3,living together,primary education (4th grade),primary education (4th grade),other,other,school reputation,father,< 15 min,2 to 5 hours,0,no,no,yes,no,no,yes,yes,no,good,average,average,very low,below average,good,< 30,11 to 15,5 to 10,11 to 15,195.0
GP,F,18,U,GT3,T,2,2,at_home,at_home,other,mother,1,3,0,no,yes,yes,no,yes,yes,yes,no,4,3,3,1,2,2,5,18,18,19,GP,female,18-20,urban,greater than 3,living together,5th to 9th grade,5th to 9th grade,at home,at home,other,mother,< 15 min,5 to 10 hours,0,no,yes,yes,no,yes,yes,yes,no,good,average,average,very low,below average,bad,< 30,> 15,> 15,> 15,5.0
GP,F,17,U,GT3,T,1,1,services,teacher,reputation,mother,1,3,0,no,yes,yes,no,yes,yes,yes,no,4,3,3,1,1,3,6,13,12,12,GP,female,15-17,urban,greater than 3,living together,primary education (4th grade),primary education (4th grade),civial services,teacher,school reputation,mother,< 15 min,5 to 10 hours,0,no,yes,yes,no,yes,yes,yes,no,good,average,average,very low,very low,average,< 30,11 to 15,11 to 15,11 to 15,157.0
GP,M,18,U,GT3,T,2,1,services,services,reputation,mother,1,3,0,no,no,yes,yes,yes,yes,yes,no,4,2,4,1,3,2,6,15,14,14,GP,male,18-20,urban,greater than 3,living together,5th to 9th grade,primary education (4th grade),civial services,civial services,school reputation,mother,< 15 min,5 to 10 hours,0,no,no,yes,yes,yes,yes,yes,no,good,below average,above average,very low,average,bad,< 30,11 to 15,11 to 15,11 to 15,93.0
GP,M,18,U,LE3,A,4,4,teacher,teacher,reputation,mother,1,2,0,no,yes,yes,yes,yes,yes,yes,no,5,4,3,1,1,2,9,15,13,15,GP,male,18-20,urban,less or equal to 3,part,higher education,higher education,teacher,teacher,school reputation,mother,< 15 min,2 to 5 hours,0,no,yes,yes,yes,yes,yes,yes,no,excellent,above average,average,very low,very low,bad,< 30,11 to 15,11 to 15,11 to 15,64.0
GP,M,18,U,GT3,T,4,2,teacher,other,home,mother,1,2,0,no,yes,yes,yes,yes,yes,yes,yes,4,3,2,1,4,5,11,12,11,11,GP,male,18-20,urban,greater than 3,living together,higher education,5th to 9th grade,teacher,other,close to home,mother,< 15 min,2 to 5 hours,0,no,yes,yes,yes,yes,yes,yes,yes,good,average,below average,very low,above average,very good,< 30,11 to 15,11 to 15,11 to 15,196.0
GP,F,17,U,GT3,T,4,3,health,services,reputation,mother,1,3,0,no,yes,yes,no,yes,yes,yes,no,4,2,2,1,2,3,0,15,15,15,GP,female,15-17,urban,greater than 3,living together,higher education,secondary education,healthcare related,civial services,school reputation,mother,< 15 min,5 to 10 hours,0,no,yes,yes,no,yes,yes,yes,no,good,below average,below average,very low,below average,average,< 30,11 to 15,11 to 15,11 to 15,65.0
GP,F,18,U,LE3,T,2,1,services,at_home,reputation,mother,1,2,1,no,no,no,no,yes,yes,yes,yes,5,4,3,1,1,5,12,12,12,13,GP,female,18-20,urban,less or equal to 3,living together,5th to 9th grade,primary education (4th grade),civial services,at home,school reputation,mother,< 15 min,2 to 5 hours,1,no,no,no,no,yes,yes,yes,yes,excellent,above average,average,very low,very low,very good,< 30,11 to 15,11 to 15,11 to 15,121.0
GP,F,17,R,LE3,T,3,1,services,other,reputation,mother,2,4,0,no,yes,yes,no,yes,yes,no,no,3,1,2,1,1,3,6,18,18,18,GP,female,15-17,rural,less or equal to 3,living together,secondary education,primary education (4th grade),civial services,other,school reputation,mother,15 to 30 min,> 10 hours,0,no,yes,yes,no,yes,yes,no,no,average,very low,below average,very low,very low,average,< 30,> 15,> 15,> 15,16.0
GP,M,18,R,LE3,T,3,2,services,other,reputation,mother,2,3,0,no,yes,yes,yes,yes,yes,yes,no,5,4,2,1,1,4,8,14,13,14,GP,male,18-20,rural,less or equal to 3,living together,secondary education,5th to 9th grade,civial services,other,school reputation,mother,15 to 30 min,5 to 10 hours,0,no,yes,yes,yes,yes,yes,yes,no,excellent,above average,below average,very low,very low,good,< 30,11 to 15,11 to 15,11 to 15,94.0
GP,M,17,U,GT3,T,3,3,health,other,home,mother,1,1,0,no,yes,yes,no,yes,yes,yes,no,4,4,3,1,3,5,4,14,12,11,GP,male,15-17,urban,greater than 3,living together,secondary education,secondary education,healthcare related,other,close to home,mother,< 15 min,< 2 hours,0,no,yes,yes,no,yes,yes,yes,no,good,above average,average,very low,average,very good,< 30,11 to 15,11 to 15,11 to 15,197.0
GP,F,19,U,GT3,T,4,4,health,other,reputation,other,2,2,0,no,yes,yes,yes,yes,yes,yes,no,2,3,4,2,3,2,0,10,9,0,GP,female,18-20,urban,greater than 3,living together,higher education,higher education,healthcare related,other,school reputation,other,15 to 30 min,2 to 5 hours,0,no,yes,yes,yes,yes,yes,yes,no,bad,average,above average,below average,average,bad,< 30,5 to 10,5 to 10,< 5,383.0
GP,F,18,U,LE3,T,4,3,other,other,home,other,2,2,0,no,yes,yes,no,yes,yes,yes,yes,4,4,5,1,2,2,10,10,8,8,GP,female,18-20,urban,less or equal to 3,living together,higher education,secondary education,other,other,close to home,other,15 to 30 min,2 to 5 hours,0,no,yes,yes,no,yes,yes,yes,yes,good,above average,very high,very low,below average,bad,< 30,5 to 10,5 to 10,5 to 10,319.0
GP,F,18,U,GT3,T,4,3,other,other,reputation,father,1,4,0,no,yes,yes,no,yes,yes,yes,no,4,3,3,1,1,3,0,14,13,14,GP,female,18-20,urban,greater than 3,living together,higher education,secondary education,other,other,school reputation,father,< 15 min,> 10 hours,0,no,yes,yes,no,yes,yes,yes,no,good,average,average,very low,very low,average,< 30,11 to 15,11 to 15,11 to 15,95.0
GP,M,18,U,LE3,T,4,4,teacher,teacher,home,mother,1,1,0,no,yes,yes,no,yes,yes,yes,yes,1,4,2,2,2,1,5,16,15,16,GP,male,18-20,urban,less or equal to 3,living together,higher education,higher education,teacher,teacher,close to home,mother,< 15 min,< 2 hours,0,no,yes,yes,no,yes,yes,yes,yes,very bad,above average,below average,below average,below average,very bad,< 30,> 15,11 to 15,> 15,36.0
GP,F,18,U,LE3,A,4,4,health,other,home,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,4,2,4,1,1,4,14,12,10,11,GP,female,18-20,urban,less or equal to 3,part,higher education,higher education,healthcare related,other,close to home,mother,< 15 min,2 to 5 hours,0,no,yes,no,no,yes,yes,yes,yes,good,below average,above average,very low,very low,good,< 30,11 to 15,5 to 10,11 to 15,198.0
GP,M,17,U,LE3,T,4,4,other,teacher,home,father,2,1,0,no,no,yes,no,yes,yes,yes,no,4,1,1,2,2,5,0,11,11,10,GP,male,15-17,urban,less or equal to 3,living together,higher education,higher education,other,teacher,close to home,father,15 to 30 min,< 2 hours,0,no,no,yes,no,yes,yes,yes,no,good,very low,very low,below average,below average,very good,< 30,11 to 15,11 to 15,5 to 10,250.0
GP,F,17,U,GT3,T,4,2,other,other,reputation,mother,2,3,0,no,yes,yes,no,yes,yes,yes,no,4,3,3,1,1,3,0,15,12,14,GP,female,15-17,urban,greater than 3,living together,higher education,5th to 9th grade,other,other,school reputation,mother,15 to 30 min,5 to 10 hours,0,no,yes,yes,no,yes,yes,yes,no,good,average,average,very low,very low,average,< 30,11 to 15,11 to 15,11 to 15,96.0
GP,F,17,U,GT3,T,3,2,health,health,reputation,father,1,4,0,no,yes,yes,yes,no,yes,yes,no,5,2,2,1,2,5,0,17,17,18,GP,female,15-17,urban,greater than 3,living together,secondary education,5th to 9th grade,healthcare related,healthcare related,school reputation,father,< 15 min,> 10 hours,0,no,yes,yes,yes,no,yes,yes,no,excellent,below average,below average,very low,below average,very good,< 30,> 15,> 15,> 15,17.0
GP,M,19,U,GT3,T,3,3,other,other,home,other,1,2,1,no,yes,no,yes,yes,yes,yes,yes,4,4,4,1,1,3,20,15,14,13,GP,male,18-20,urban,greater than 3,living together,secondary education,secondary education,other,other,close to home,other,< 15 min,2 to 5 hours,1,no,yes,no,yes,yes,yes,yes,yes,good,above average,above average,very low,very low,average,< 30,11 to 15,11 to 15,11 to 15,122.0
GP,F,18,U,GT3,T,2,4,services,at_home,reputation,other,1,2,1,no,yes,yes,yes,yes,yes,yes,no,4,4,3,1,1,3,8,14,12,12,GP,female,18-20,urban,greater than 3,living together,5th to 9th grade,higher education,civial services,at home,school reputation,other,< 15 min,2 to 5 hours,1,no,yes,yes,yes,yes,yes,yes,no,good,above average,average,very low,very low,average,< 30,11 to 15,11 to 15,11 to 15,158.0
GP,M,20,U,GT3,A,3,2,services,other,course,other,1,1,0,no,no,no,yes,yes,yes,no,no,5,5,3,1,1,5,0,17,18,18,GP,male,18-20,urban,greater than 3,part,secondary education,5th to 9th grade,civial services,other,course preference,other,< 15 min,< 2 hours,0,no,no,no,yes,yes,yes,no,no,excellent,very high,average,very low,very low,very good,< 30,> 15,> 15,> 15,18.0
GP,M,19,U,GT3,T,4,4,teacher,services,reputation,other,2,1,1,no,yes,yes,no,yes,yes,yes,yes,4,3,4,1,1,4,38,8,9,8,GP,male,18-20,urban,greater than 3,living together,higher education,higher education,teacher,civial services,school reputation,other,15 to 30 min,< 2 hours,1,no,yes,yes,no,yes,yes,yes,yes,good,average,above average,very low,very low,good,30 to 60,5 to 10,5 to 10,5 to 10,320.0
GP,M,19,R,GT3,T,3,3,other,services,reputation,father,1,2,1,no,no,no,yes,yes,yes,no,yes,4,5,3,1,2,5,0,15,12,12,GP,male,18-20,rural,greater than 3,living together,secondary education,secondary education,other,civial services,school reputation,father,< 15 min,2 to 5 hours,1,no,no,no,yes,yes,yes,no,yes,good,very high,average,very low,below average,very good,< 30,11 to 15,11 to 15,11 to 15,159.0
GP,F,19,U,LE3,T,1,1,at_home,other,reputation,other,1,2,1,yes,yes,no,yes,no,yes,yes,no,4,4,3,1,3,3,18,12,10,10,GP,female,18-20,urban,less or equal to 3,living together,primary education (4th grade),primary education (4th grade),at home,other,school reputation,other,< 15 min,2 to 5 hours,1,yes,yes,no,yes,no,yes,yes,no,good,above average,average,very low,average,average,< 30,11 to 15,5 to 10,5 to 10,251.0
GP,F,19,U,LE3,T,1,2,services,services,home,other,1,2,1,no,no,no,yes,no,yes,no,yes,4,2,4,2,2,3,0,9,9,0,GP,female,18-20,urban,less or equal to 3,living together,primary education (4th grade),5th to 9th grade,civial services,civial services,close to home,other,< 15 min,2 to 5 hours,1,no,no,no,yes,no,yes,no,yes,good,below average,above average,below average,below average,average,< 30,5 to 10,5 to 10,< 5,384.0
GP,F,19,U,GT3,T,2,1,at_home,other,other,other,3,2,0,no,yes,no,no,yes,no,yes,yes,3,4,1,1,1,2,20,14,12,13,GP,female,18-20,urban,greater than 3,living together,5th to 9th grade,primary education (4th grade),at home,other,other,other,30 min to 1 hour,2 to 5 hours,0,no,yes,no,no,yes,no,yes,yes,average,above average,very low,very low,very low,bad,< 30,11 to 15,11 to 15,11 to 15,123.0
GP,M,19,U,GT3,T,1,2,other,services,course,other,1,2,1,no,no,no,no,no,yes,yes,no,4,5,2,2,2,4,3,13,11,11,GP,male,18-20,urban,greater than 3,living together,primary education (4th grade),5th to 9th grade,other,civial services,course preference,other,< 15 min,2 to 5 hours,1,no,no,no,no,no,yes,yes,no,good,very high,below average,below average,below average,good,< 30,11 to 15,11 to 15,11 to 15,199.0
GP,F,19,U,LE3,T,3,2,services,other,reputation,other,2,2,1,no,yes,yes,no,no,yes,yes,yes,4,2,2,1,2,1,22,13,10,11,GP,female,18-20,urban,less or equal to 3,living together,secondary education,5th to 9th grade,civial services,other,school reputation,other,15 to 30 min,2 to 5 hours,1,no,yes,yes,no,no,yes,yes,yes,good,below average,below average,very low,below average,very bad,< 30,11 to 15,5 to 10,11 to 15,200.0
GP,F,19,U,GT3,T,1,1,at_home,health,home,other,1,3,2,no,no,no,no,no,yes,yes,yes,4,1,2,1,1,3,14,15,13,13,GP,female,18-20,urban,greater than 3,living together,primary education (4th grade),primary education (4th grade),at home,healthcare related,close to home,other,< 15 min,5 to 10 hours,2,no,no,no,no,no,yes,yes,yes,good,very low,below average,very low,very low,average,< 30,11 to 15,11 to 15,11 to 15,124.0
GP,F,19,R,GT3,T,2,3,other,other,reputation,other,1,3,1,no,no,no,no,yes,yes,yes,yes,4,1,2,1,1,3,40,13,11,11,GP,female,18-20,rural,greater than 3,living together,5th to 9th grade,secondary education,other,other,school reputation,other,< 15 min,5 to 10 hours,1,no,no,no,no,yes,yes,yes,yes,good,very low,below average,very low,very low,average,30 to 60,11 to 15,11 to 15,11 to 15,201.0
GP,F,18,U,GT3,T,2,1,services,other,course,mother,2,2,0,no,yes,yes,yes,yes,yes,yes,no,5,3,3,1,2,1,0,8,8,0,GP,female,18-20,urban,greater than 3,living together,5th to 9th grade,primary education (4th grade),civial services,other,course preference,mother,15 to 30 min,2 to 5 hours,0,no,yes,yes,yes,yes,yes,yes,no,excellent,average,average,very low,below average,very bad,< 30,5 to 10,5 to 10,< 5,385.0
GP,F,18,U,GT3,T,4,3,other,other,course,mother,1,3,0,no,yes,yes,yes,yes,yes,yes,yes,4,3,4,1,1,5,9,9,10,9,GP,female,18-20,urban,greater than 3,living together,higher education,secondary education,other,other,course preference,mother,< 15 min,5 to 10 hours,0,no,yes,yes,yes,yes,yes,yes,yes,good,average,above average,very low,very low,very good,< 30,5 to 10,5 to 10,5 to 10,286.0
GP,F,17,R,GT3,T,3,4,at_home,services,course,father,1,3,0,no,yes,yes,yes,no,yes,yes,no,4,3,4,2,5,5,0,11,11,10,GP,female,15-17,rural,greater than 3,living together,secondary education,higher education,at home,civial services,course preference,father,< 15 min,5 to 10 hours,0,no,yes,yes,yes,no,yes,yes,no,good,average,above average,below average,very high,very good,< 30,11 to 15,11 to 15,5 to 10,252.0
GP,F,18,U,GT3,T,4,4,teacher,other,course,mother,1,2,0,no,yes,yes,no,yes,yes,yes,no,4,4,4,3,3,5,2,11,11,11,GP,female,18-20,urban,greater than 3,living together,higher education,higher education,teacher,other,course preference,mother,< 15 min,2 to 5 hours,0,no,yes,yes,no,yes,yes,yes,no,good,above average,above average,average,average,very good,< 30,11 to 15,11 to 15,11 to 15,202.0
GP,F,17,U,GT3,A,4,3,services,services,course,mother,1,2,0,no,yes,yes,no,yes,yes,yes,yes,5,2,2,1,2,5,23,13,13,13,GP,female,15-17,urban,greater than 3,part,higher education,secondary education,civial services,civial services,course preference,mother,< 15 min,2 to 5 hours,0,no,yes,yes,no,yes,yes,yes,yes,excellent,below average,below average,very low,below average,very good,< 30,11 to 15,11 to 15,11 to 15,125.0
GP,F,17,U,GT3,T,2,2,other,other,course,mother,1,2,0,no,yes,no,no,yes,yes,no,yes,4,2,2,1,1,3,12,11,9,9,GP,female,15-17,urban,greater than 3,living together,5th to 9th grade,5th to 9th grade,other,other,course preference,mother,< 15 min,2 to 5 hours,0,no,yes,no,no,yes,yes,no,yes,good,below average,below average,very low,very low,average,< 30,11 to 15,5 to 10,5 to 10,287.0
GP,F,17,R,LE3,T,2,2,services,services,course,mother,1,3,0,no,yes,yes,yes,yes,yes,yes,no,3,3,2,2,2,3,3,11,11,11,GP,female,15-17,rural,less or equal to 3,living together,5th to 9th grade,5th to 9th grade,civial services,civial services,course preference,mother,< 15 min,5 to 10 hours,0,no,yes,yes,yes,yes,yes,yes,no,average,average,below average,below average,below average,average,< 30,11 to 15,11 to 15,11 to 15,203.0
GP,F,17,U,GT3,T,3,1,services,services,course,father,1,3,0,no,yes,no,no,no,yes,yes,no,3,4,3,2,3,5,1,12,14,15,GP,female,15-17,urban,greater than 3,living together,secondary education,primary education (4th grade),civial services,civial services,course preference,father,< 15 min,5 to 10 hours,0,no,yes,no,no,no,yes,yes,no,average,above average,average,below average,average,very good,< 30,11 to 15,11 to 15,11 to 15,66.0
GP,F,17,U,LE3,T,0,2,at_home,at_home,home,father,2,3,0,no,no,no,no,yes,yes,yes,no,3,3,3,2,3,2,0,16,15,15,GP,female,15-17,urban,less or equal to 3,living together,none,5th to 9th grade,at home,at home,close to home,father,15 to 30 min,5 to 10 hours,0,no,no,no,no,yes,yes,yes,no,average,average,average,below average,average,bad,< 30,> 15,11 to 15,11 to 15,67.0
GP,M,18,U,GT3,T,4,4,other,other,course,mother,1,3,0,no,no,no,yes,yes,yes,yes,no,4,3,3,2,2,3,3,9,12,11,GP,male,18-20,urban,greater than 3,living together,higher education,higher education,other,other,course preference,mother,< 15 min,5 to 10 hours,0,no,no,no,yes,yes,yes,yes,no,good,average,average,below average,below average,average,< 30,5 to 10,11 to 15,11 to 15,204.0
GP,M,17,U,GT3,T,3,3,other,services,reputation,mother,1,1,0,no,no,no,yes,no,yes,yes,no,4,3,5,3,5,5,3,14,15,16,GP,male,15-17,urban,greater than 3,living together,secondary education,secondary education,other,civial services,school reputation,mother,< 15 min,< 2 hours,0,no,no,no,yes,no,yes,yes,no,good,average,very high,average,very high,very good,< 30,11 to 15,11 to 15,> 15,37.0
GP,M,17,R,GT3,T,2,2,services,other,course,mother,4,1,0,no,yes,no,no,yes,yes,yes,no,4,4,5,5,5,4,8,11,10,10,GP,male,15-17,rural,greater than 3,living together,5th to 9th grade,5th to 9th grade,civial services,other,course preference,mother,> 1 hour,< 2 hours,0,no,yes,no,no,yes,yes,yes,no,good,above average,very high,very high,very high,good,< 30,11 to 15,5 to 10,5 to 10,253.0
GP,F,17,U,GT3,T,4,4,teacher,services,course,mother,1,3,0,no,yes,yes,yes,yes,yes,yes,no,5,4,4,1,3,4,7,10,9,9,GP,female,15-17,urban,greater than 3,living together,higher education,higher education,teacher,civial services,course preference,mother,< 15 min,5 to 10 hours,0,no,yes,yes,yes,yes,yes,yes,no,excellent,above average,above average,very low,average,good,< 30,5 to 10,5 to 10,5 to 10,288.0
GP,F,17,U,GT3,T,4,4,teacher,teacher,course,mother,2,3,0,no,yes,yes,no,no,yes,yes,yes,4,3,3,1,2,4,4,14,14,14,GP,female,15-17,urban,greater than 3,living together,higher education,higher education,teacher,teacher,course preference,mother,15 to 30 min,5 to 10 hours,0,no,yes,yes,no,no,yes,yes,yes,good,average,average,very low,below average,good,< 30,11 to 15,11 to 15,11 to 15,97.0
GP,M,18,U,LE3,T,2,2,other,other,course,mother,1,4,0,no,yes,no,yes,yes,yes,yes,no,4,5,5,2,4,5,2,9,8,8,GP,male,18-20,urban,less or equal to 3,living together,5th to 9th grade,5th to 9th grade,other,other,course preference,mother,< 15 min,> 10 hours,0,no,yes,no,yes,yes,yes,yes,no,good,very high,very high,below average,above average,very good,< 30,5 to 10,5 to 10,5 to 10,321.0
GP,F,17,R,GT3,T,2,4,at_home,other,course,father,1,3,0,no,yes,no,no,yes,yes,yes,yes,4,4,3,1,1,5,7,12,14,14,GP,female,15-17,rural,greater than 3,living together,5th to 9th grade,higher education,at home,other,course preference,father,< 15 min,5 to 10 hours,0,no,yes,no,no,yes,yes,yes,yes,good,above average,average,very low,very low,very good,< 30,11 to 15,11 to 15,11 to 15,98.0
GP,F,18,U,GT3,T,3,3,services,services,home,mother,1,2,0,no,no,no,yes,yes,yes,yes,no,5,3,4,1,1,4,0,7,0,0,GP,female,18-20,urban,greater than 3,living together,secondary education,secondary education,civial services,civial services,close to home,mother,< 15 min,2 to 5 hours,0,no,no,no,yes,yes,yes,yes,no,excellent,average,above average,very low,very low,good,< 30,5 to 10,< 5,< 5,386.0
